구분,일시,미세먼지(PM10),초미세먼지(PM2.5)
강남구,2017-04-14,63,21
강남구,2017-04-15,76,33
강남구,2017-04-16,72,33
강남구,2017-04-17,62,30
강남구,2017-04-18,47,24
강남구,2017-04-19,112,18
강남구,2017-04-20,110,22
강남구,2017-04-21,69,19
강남구,2017-04-22,57,24
강남구,2017-04-23,47,25
강남구,2017-04-24,36,15
강남구,2017-04-25,47,25
강남구,2017-04-26,45,16
강남구,2017-04-27,38,9
강남구,2017-04-28,53,25
강남구,2017-04-29,57,25
강남구,2017-04-30,78,47
강남구,2017-05-01,81,49
강남구,2017-05-02,90,52
강남구,2017-05-03,64,29
강남구,2017-05-04,63,28
강남구,2017-05-05,55,21
강남구,2017-05-06,198,29
강남구,2017-05-07,95,17
강남구,2017-05-08,155,32
강남구,2017-05-09,129,30
강남구,2017-05-10,37,18
강남구,2017-05-11,67,28
강남구,2017-05-12,74,36
강남구,2017-05-13,51,26
강남구,2017-05-14,55,13
강남구,2017-05-15,47,10
강남구,2017-05-16,34,16
강남구,2017-05-17,42,16
강남구,2017-05-18,44,22
강남구,2017-05-19,50,25
강남구,2017-05-20,42,20
강남구,2017-05-21,30,18
강남구,2017-05-22,44,23
강남구,2017-05-23,34,18
강남구,2017-05-24,28,16
강남구,2017-05-25,42,13
강남구,2017-05-26,23,7
강남구,2017-05-27,39,10
강남구,2017-05-28,45,19
강남구,2017-05-29,74,37
강남구,2017-05-30,58,24
강남구,2017-05-31,41,15
강남구,2017-06-01,40,17
강남구,2017-06-02,33,9
강남구,2017-06-03,30,7
강남구,2017-06-04,36,8
강남구,2017-06-05,30,10
강남구,2017-06-06,23,10
강남구,2017-06-07,11,8
강남구,2017-06-08,47,30
강남구,2017-06-09,61,42
강남구,2017-06-10,56,33
강남구,2017-06-11,31,9
강남구,2017-06-12,29,13
강남구,2017-06-13,42,19
강남구,2017-06-14,47,20
강남구,2017-06-15,52,22
강남구,2017-06-16,74,36
강남구,2017-06-17,57,31
강남구,2017-06-18,45,23
강남구,2017-06-19,60,37
강남구,2017-06-20,56,26
강남구,2017-06-21,62,34
강남구,2017-06-22,44,28
강남구,2017-06-23,40,18
강남구,2017-06-24,39,16
강남구,2017-06-25,38,23
강남구,2017-06-26,29,17
강남구,2017-06-27,29,17
강남구,2017-06-28,50,30
강남구,2017-06-29,54,30
강남구,2017-06-30,60,39
강남구,2017-07-01,52,35
강남구,2017-07-02,25,16
강남구,2017-07-03,22,13
강남구,2017-07-04,38,22
강남구,2017-07-05,44,33
강남구,2017-07-06,58,42
강남구,2017-07-07,24,16
강남구,2017-07-08,26,15
강남구,2017-07-09,27,20
강남구,2017-07-10,12,10
강남구,2017-07-11,26,17
강남구,2017-07-12,55,36
강남구,2017-07-13,51,37
강남구,2017-07-14,48,34
강남구,2017-07-15,17,13
강남구,2017-07-16,14,10
강남구,2017-07-17,21,10
강남구,2017-07-18,27,16
강남구,2017-07-19,38,27
강남구,2017-07-20,60,41
강남구,2017-07-21,68,54
강남구,2017-07-22,61,45
강남구,2017-07-23,56,34
강남구,2017-07-24,35,20
강남구,2017-07-25,26,14
강남구,2017-07-26,14,8
강남구,2017-07-27,26,13
강남구,2017-07-28,33,18
강남구,2017-07-29,13,7
강남구,2017-07-30,19,13
강남구,2017-07-31,24,14
강남구,2017-08-01,18,8
강남구,2017-08-02,37,21
강남구,2017-08-03,26,6
강남구,2017-08-04,24,13
강남구,2017-08-05,34,20
강남구,2017-08-06,26,18
강남구,2017-08-07,39,20
강남구,2017-08-08,45,25
강남구,2017-08-09,42,24
강남구,2017-08-10,9,8
강남구,2017-08-11,10,6
강남구,2017-08-12,7,7
강남구,2017-08-13,9,5
강남구,2017-08-14,10,5
강남구,2017-08-15,6,6
강남구,2017-08-16,9,7
강남구,2017-08-17,8,6
강남구,2017-08-18,29,20
강남구,2017-08-19,28,14
강남구,2017-08-20,13,7
강남구,2017-08-21,14,7
강남구,2017-08-22,17,9
강남구,2017-08-23,19,11
강남구,2017-08-24,19,7
강남구,2017-08-25,30,10
강남구,2017-08-26,29,14
강남구,2017-08-27,22,11
강남구,2017-08-28,33,15
강남구,2017-08-29,20,7
강남구,2017-08-30,25,8
강남구,2017-08-31,40,18
강남구,2017-09-01,26,15
강남구,2017-09-02,27,12
강남구,2017-09-03,34,18
강남구,2017-09-04,31,17
강남구,2017-09-05,26,12
강남구,2017-09-06,31,15
강남구,2017-09-07,44,24
강남구,2017-09-08,58,31
강남구,2017-09-09,70,38
강남구,2017-09-10,63,33
강남구,2017-09-11,36,25
강남구,2017-09-12,27,13
강남구,2017-09-13,22,11
강남구,2017-09-14,26,10
강남구,2017-09-15,15,10
강남구,2017-09-16,9,4
강남구,2017-09-17,8,4
강남구,2017-09-18,17,9
강남구,2017-09-19,54,40
강남구,2017-09-20,24,10
강남구,2017-09-21,26,15
강남구,2017-09-22,27,18
강남구,2017-09-23,51,30
강남구,2017-09-24,56,38
강남구,2017-09-25,39,26
강남구,2017-09-26,37,21
강남구,2017-09-27,33,21
강남구,2017-09-28,19,7
강남구,2017-09-29,20,8
강남구,2017-09-30,29,16
강남구,2017-10-01,36,25
강남구,2017-10-02,15,9
강남구,2017-10-03,33,11
강남구,2017-10-04,20,8
강남구,2017-10-05,13,6
강남구,2017-10-06,10,5
강남구,2017-10-07,7,4
강남구,2017-10-08,16,12
강남구,2017-10-09,26,21
강남구,2017-10-10,30,22
강남구,2017-10-11,12,7
강남구,2017-10-12,19,10
강남구,2017-10-13,25,15
강남구,2017-10-14,20,12
강남구,2017-10-15,19,10
강남구,2017-10-16,26,14
강남구,2017-10-17,33,19
강남구,2017-10-18,21,12
강남구,2017-10-19,16,9
강남구,2017-10-20,26,14
강남구,2017-10-21,32,20
강남구,2017-10-22,20,12
강남구,2017-10-23,20,9
강남구,2017-10-24,28,14
강남구,2017-10-25,38,23
강남구,2017-10-26,47,31
강남구,2017-10-27,59,40
강남구,2017-10-28,39,24
강남구,2017-10-29,60,25
강남구,2017-10-30,32,13
강남구,2017-10-31,33,16
강남구,2017-11-01,44,27
강남구,2017-11-02,58,39
강남구,2017-11-03,49,36
강남구,2017-11-04,46,37
강남구,2017-11-05,41,30
강남구,2017-11-06,35,23
강남구,2017-11-07,44,31
강남구,2017-11-08,66,37
강남구,2017-11-09,44,24
강남구,2017-11-10,42,23
강남구,2017-11-11,62,11
강남구,2017-11-12,30,19
강남구,2017-11-13,41,29
강남구,2017-11-14,44,20
강남구,2017-11-15,22,11
강남구,2017-11-16,21,13
강남구,2017-11-17,38,25
강남구,2017-11-18,36,23
강남구,2017-11-19,21,11
강남구,2017-11-20,33,21
강남구,2017-11-21,47,34
강남구,2017-11-22,62,35
강남구,2017-11-23,20,10
강남구,2017-11-24,19,12
강남구,2017-11-25,25,16
강남구,2017-11-26,47,27
강남구,2017-11-27,53,38
강남구,2017-11-28,58,45
강남구,2017-11-29,59,32
강남구,2017-11-30,22,10
강남구,2017-12-01,20,14
강남구,2017-12-02,35,27
강남구,2017-12-03,45,39
강남구,2017-12-04,40,31
강남구,2017-12-05,17,11
강남구,2017-12-06,30,24
강남구,2017-12-07,44,36
강남구,2017-12-08,25,21
강남구,2017-12-09,32,27
강남구,2017-12-10,36,30
강남구,2017-12-11,35,10
강남구,2017-12-12,25,17
강남구,2017-12-13,29,21
강남구,2017-12-14,42,38
강남구,2017-12-15,59,55
강남구,2017-12-16,36,30
강남구,2017-12-17,29,13
강남구,2017-12-18,47,36
강남구,2017-12-19,38,21
강남구,2017-12-20,35,29
강남구,2017-12-21,48,44
강남구,2017-12-22,53,48
강남구,2017-12-23,89,75
강남구,2017-12-24,71,65
강남구,2017-12-25,26,17
강남구,2017-12-26,24,15
강남구,2017-12-27,21,14
강남구,2017-12-28,37,30
강남구,2017-12-29,76,66
강남구,2017-12-30,110,96
강남구,2017-12-31,56,41
강남구,2018-01-01,34,22
강남구,2018-01-02,34,25
강남구,2018-01-03,28,20
강남구,2018-01-04,34,25
강남구,2018-01-05,46,37
강남구,2018-01-06,35,30
강남구,2018-01-07,46,42
강남구,2018-01-08,52,44
강남구,2018-01-09,34,20
강남구,2018-01-10,28,13
강남구,2018-01-11,26,22
강남구,2018-01-12,20,16
강남구,2018-01-13,44,43
강남구,2018-01-14,63,58
강남구,2018-01-15,62,51
강남구,2018-01-16,89,78
강남구,2018-01-17,100,88
강남구,2018-01-18,76,61
강남구,2018-01-19,48,30
강남구,2018-01-20,80,57
강남구,2018-01-21,54,39
강남구,2018-01-22,41,31
강남구,2018-01-23,21,13
강남구,2018-01-24,22,10
강남구,2018-01-25,18,12
강남구,2018-01-26,24,19
강남구,2018-01-27,34,32
강남구,2018-01-28,24,20
강남구,2018-01-29,34,16
강남구,2018-01-30,34,23
강남구,2018-01-31,38,24
강남구,2018-02-01,38,24
강남구,2018-02-02,51,34
강남구,2018-02-03,36,21
강남구,2018-02-04,29,20
강남구,2018-02-05,23,14
강남구,2018-02-06,27,18
강남구,2018-02-07,37,25
강남구,2018-02-08,49,34
강남구,2018-02-09,65,49
강남구,2018-02-10,72,44
강남구,2018-02-11,47,13
강남구,2018-02-12,44,13
강남구,2018-02-13,46,15
강남구,2018-02-14,61,30
강남구,2018-02-15,35,15
강남구,2018-02-16,40,21
강남구,2018-02-17,46,11
강남구,2018-02-18,31,15
강남구,2018-02-19,57,39
강남구,2018-02-20,63,42
강남구,2018-02-21,35,19
강남구,2018-02-22,40,26
강남구,2018-02-23,85,66
강남구,2018-02-24,77,57
강남구,2018-02-25,43,31
강남구,2018-02-26,57,40
강남구,2018-02-27,95,69
강남구,2018-02-28,64,49
강남구,2018-03-01,35,28
강남구,2018-03-02,62,28
강남구,2018-03-03,57,32
강남구,2018-03-04,30,25
강남구,2018-03-05,6,4
강남구,2018-03-06,25,15
강남구,2018-03-07,23,14
강남구,2018-03-08,28,24
강남구,2018-03-09,48,38
강남구,2018-03-10,41,32
강남구,2018-03-11,55,40
강남구,2018-03-12,92,63
강남구,2018-03-13,66,47
강남구,2018-03-14,18,11
강남구,2018-03-15,17,14
강남구,2018-03-16,10,6
강남구,2018-03-17,28,19
강남구,2018-03-18,60,49
강남구,2018-03-19,26,22
강남구,2018-03-20,15,8
강남구,2018-03-21,10,5
강남구,2018-03-22,35,25
강남구,2018-03-23,59,47
강남구,2018-03-24,108,89
강남구,2018-03-25,106,93
강남구,2018-03-26,96,73
강남구,2018-03-27,83,55
강남구,2018-03-28,51,39
강남구,2018-03-29,53,39
강남구,2018-03-30,55,34
강남구,2018-03-31,51,30
강남구,2018-04-01,60,33
강남구,2018-04-02,63,27
강남구,2018-04-03,61,19
강남구,2018-04-04,11,6
강남구,2018-04-05,4,3
