구분,일시,미세먼지(PM10),초미세먼지(PM2.5)
구로구,2017-08-16,8,5
구로구,2017-08-17,13,8
구로구,2017-08-18,25,18
구로구,2017-08-19,30,21
구로구,2017-08-20,10,9
구로구,2017-08-21,12,9
구로구,2017-08-22,15,10
구로구,2017-08-23,16,10
구로구,2017-08-24,18,9
구로구,2017-08-25,26,16
구로구,2017-08-26,27,14
구로구,2017-08-27,25,14
구로구,2017-08-28,31,19
구로구,2017-08-29,19,9
구로구,2017-08-30,26,11
구로구,2017-08-31,37,23
구로구,2017-09-01,27,15
구로구,2017-09-02,30,18
구로구,2017-09-03,37,26
구로구,2017-09-04,27,19
구로구,2017-09-05,26,15
구로구,2017-09-06,31,20
구로구,2017-09-07,36,26
구로구,2017-09-08,51,36
구로구,2017-09-09,67,51
구로구,2017-09-10,57,44
구로구,2017-09-11,26,20
구로구,2017-09-12,32,19
구로구,2017-09-13,26,12
구로구,2017-09-14,31,15
구로구,2017-09-15,18,10
구로구,2017-09-16,11,6
구로구,2017-09-17,12,6
구로구,2017-09-18,22,12
구로구,2017-09-19,63,49
구로구,2017-09-20,26,12
구로구,2017-09-21,33,20
구로구,2017-09-22,31,21
구로구,2017-09-23,49,26
구로구,2017-09-24,62,43
구로구,2017-09-25,47,30
구로구,2017-09-26,47,29
구로구,2017-09-27,44,25
구로구,2017-09-28,23,9
구로구,2017-09-29,22,9
구로구,2017-09-30,33,18
구로구,2017-10-01,35,22
구로구,2017-10-02,21,11
구로구,2017-10-03,38,12
구로구,2017-10-04,23,10
구로구,2017-10-05,14,9
구로구,2017-10-06,11,7
구로구,2017-10-07,9,6
구로구,2017-10-08,21,15
구로구,2017-10-09,23,18
구로구,2017-10-10,28,20
구로구,2017-10-11,11,8
구로구,2017-10-12,15,9
구로구,2017-10-13,31,17
구로구,2017-10-14,21,13
구로구,2017-10-15,20,13
구로구,2017-10-16,27,16
구로구,2017-10-17,38,22
구로구,2017-10-18,22,15
구로구,2017-10-19,17,10
구로구,2017-10-20,28,17
구로구,2017-10-21,37,24
구로구,2017-10-22,27,15
구로구,2017-10-23,25,12
구로구,2017-10-24,33,17
구로구,2017-10-25,45,26
구로구,2017-10-26,52,30
구로구,2017-10-27,60,35
구로구,2017-10-28,48,29
구로구,2017-10-29,71,25
구로구,2017-10-30,36,13
구로구,2017-10-31,33,13
구로구,2017-11-01,33,19
구로구,2017-11-02,40,25
구로구,2017-11-03,38,26
구로구,2017-11-04,58,47
구로구,2017-11-05,39,27
구로구,2017-11-06,30,20
구로구,2017-11-07,41,26
구로구,2017-11-08,65,33
구로구,2017-11-09,51,23
구로구,2017-11-10,46,22
구로구,2017-11-11,66,14
